FID, PD , LPI , ED , LSI , CONTAG , SHDI , SHEI , AI
2910,164.0625,89.2857,96.8246,1.3636,54.8481,0.3405,0.4912,82.5893
2911,47.8515,76.6667,144.0265,2.1591,25.5544,0.5433,0.7838,79.3451
2912,21.0336,95.2381,39.1022,1.6702,74.3646,0.1914,0.2762,94.4136
2913,14.3555,99.375,4.2361,1.0385,95.6285,0.038,0.0548,99.375
2914,68.3594,85.7143,125.0651,1.8158,41.0308,0.4101,0.5917,80.798
2915,153.125,93.3333,67.7772,1.1875,64.7085,0.2449,0.3534,88.6667
2916,42.5347,100,0,1.0909,0,0,0,97.6744
2917,52.2017,71.9697,182.2796,2.5435,16.8149,0.5932,0.8559,73.163
2918,98.4375,88.5714,96.8246,1.4167,50.4256,0.3554,0.5127,86.1143
2919,63.8021,97.2222,28.2405,1.2083,82.3675,0.1269,0.1831,93.8697
2920,21.875,98.5714,16.1374,1.2414,89.6598,0.0749,0.108,97.0353
2921,95.7031,91.6667,84.7215,1.4583,57.3692,0.2868,0.4138,87.3457
2922,76.9288,79.4258,168.6323,2.8276,27.5933,0.5083,0.7333,74.475
2923,12.7604,100,0,1,0,0,0,100
2924,76.5625,93.3333,45.1848,1.1818,67.2302,0.2449,0.3534,97.9259
2925,26.1008,93.1818,53.9137,1.4565,65.9957,0.2489,0.3591,92.9805
2926,57.4219,92.5,72.0133,1.4722,62.1666,0.2664,0.3843,89.6621
2927,56.9473,84.2975,106.427,1.8636,42.4688,0.4206,0.6067,84.8336
2928,43.1743,92.4812,66.2484,1.625,62.4434,0.2669,0.385,89.7307
2929,14.9148,100,0,1,0,0,0,100
2930,40.1551,97.2028,30.8078,1.2708,82.4841,0.1276,0.1841,95.2894
2931,70.3125,91.8367,76.0764,1.3929,60.1086,0.2827,0.4079,89.044
2932,109.375,74.6032,193.6491,2.125,18.4592,0.5667,0.8175,70.3902
2933,127.6041,100,0,1,0,0,0,100
2934,76.5625,96.6667,33.8886,1.1364,79.6825,0.1461,0.2108,94.6099
2935,95.7031,77.7778,94.135,1.4167,32.0963,0.5297,0.7642,90.3704
2936,46.0603,83.6898,125.0435,2.7692,38.3128,0.4448,0.6417,81.5478
2937,23.9258,98.9583,10.5902,1.075,92.2251,0.0579,0.0835,98.3762
2938,33.128,91.3462,48.8778,1.3571,62.5998,0.2945,0.4248,93.8914
2939,47.8515,65.2778,197.6835,2.2353,9.3264,0.6457,0.9316,70.6076
2940,38.2812,100,0,1,0,0,0,100
2941,98.4375,91.4286,77.4597,1.3333,58.1594,0.2925,0.422,90.4396
2942,31.901,82.4074,100.4107,1.7619,38.4284,0.4652,0.6711,86.0709
2943,53.833,82.8125,132.3773,1.7812,34.4859,0.4588,0.662,81.2946
2944,38.2812,100,0,1,0,0,0,100
2945,98.4375,94.2857,58.0947,1.25,69.8027,0.219,0.316,90.7937
2946,31.5505,54.3956,201.0972,3,6.5094,0.6756,0.9747,70.4396
2947,24.5393,95.2991,37.654,1.4194,74.5851,0.1896,0.2736,94.7439
2948,63.8021,63.8889,169.443,2.0588,16.1759,0.6036,0.8709,76.0357
2949,100.4883,58.75,182.1512,2.1944,8.6255,0.6676,0.9632,73.5625
2950,23.2008,98.9899,13.6924,1.1,91.487,0.0565,0.0815,97.865
2951,107.666,68.75,238.2792,2.4062,9.9796,0.6211,0.896,63.3528
2952,41.0156,83.0357,108.9276,2.2,38.6747,0.4553,0.6569,84.5226
2953,46.4015,81.8182,95.8465,1.7,38.1232,0.4741,0.684,87.2264
2954,143.5546,93.75,42.3607,1.125,71.0409,0.2338,0.3373,93.75
2955,43.0664,93.75,50.8329,1.3333,68.2357,0.2338,0.3373,93.4091
2956,63.8021,74.3056,181.2099,2.6042,19.7156,0.5698,0.8221,73.0458
2957,114.8437,90,50.8329,1.1667,58.3092,0.3251,0.469,100
2958,114.8437,100,0,1,0,0,0,100
2959,43.0664,83.125,84.7215,1.7692,43.9221,0.4334,0.6253,88.4527
2960,31.901,100,0,1,0,0,0,100
2961,41.0156,91.0714,36.3092,1.2,64.2967,0.3009,0.4341,98.2143
2962,137.8125,84,121.999,1.45,37.2546,0.4397,0.6343,84.125
2963,123.0468,76.7857,181.5461,2,22.7225,0.5419,0.7817,73.0159
2964,179.4433,46.875,201.2136,1.7917,2.6492,0.6931,1,68.75
2965,23.2008,98.9899,13.6924,1.1,91.487,0.0565,0.0815,97.865
2966,28.7109,97,28.8053,1.3276,81.397,0.1347,0.1944,95.4321
2967,33.7776,62.3529,193.3644,2.7963,9.7267,0.6492,0.9367,71.2283
2968,191.4062,60,304.9974,2.2273,4.901,0.673,0.971,49.5425
2969,18.2292,100,0,1,0,0,0,100
2970,82.0312,82.5397,150.616,2.3043,34.0433,0.4631,0.6681,76.2711
2971,114.8437,76.6667,214.6278,2.1875,21.0269,0.5433,0.7838,65.9744
2972,31.321,92.4242,54.4271,1.7162,65.2647,0.2606,0.376,92.1239
2973,5.7566,99.7494,3.3974,1.05,97.4169,0.0175,0.0253,99.4855
2974,11.5132,98.9975,11.0414,1.1625,92.1151,0.0561,0.081,98.4561
2975,93.963,81.8182,154.0391,2.1905,32.1482,0.4741,0.684,76.6598
2976,98.4375,68.5714,232.379,2,8.9909,0.6225,0.8981,63.6792
2977,25.5208,93.8889,32.0059,1.3519,71.931,0.23,0.3318,95.8565
2978,47.8515,93.0556,80.0147,1.5,62.6928,0.2522,0.3638,88.0817
2979,43.1602,68.3007,186.3319,5.8071,15.6951,0.61,0.8801,72.4385
2980,33.7776,93.4389,54.4364,1.8256,67.1791,0.2421,0.3493,92.0031
2981,55.2133,88.4615,94.4971,2,50.0616,0.3576,0.5159,86.3819
2982,56.7129,91.358,96.2269,1.6389,56.5149,0.2942,0.4244,85.7882
2983,67.5551,75.7353,174.4266,2.5,21.3116,0.5541,0.7994,73.6193
2984,109.375,83.3333,121.0307,1.5769,36.9602,0.4506,0.65,83.046
2985,109.375,54.7619,250.1301,2.1923,2.3222,0.6749,0.9737,61.619
2986,382.8124,50,169.443,1.3,0.7386,0.6931,1,100
2987,24.8887,95.6656,41.9673,1.5556,75.0298,0.1784,0.2574,94.0596
2988,31.901,100,0,1,0,0,0,100
2989,65.625,88.5714,67.7772,1.2917,52.8085,0.3554,0.5127,93.6
2990,98.4375,82.8571,77.4597,1.3333,41.558,0.4581,0.661,91.5762
2991,39.1513,88.6364,57.7647,1.3947,55.4635,0.3541,0.5108,93.7557
2992,82.0312,67.1429,246.9027,2.5,8.4291,0.6332,0.9135,61.6032
2993,63.8021,93.0556,56.481,1.3529,65.5824,0.2522,0.3638,92.6519
2994,12.7604,100,0,1,0,0,0,100
2995,76.5625,96.6667,33.8886,1.1364,79.6825,0.1461,0.2108,94.6099
2996,35.4456,96.9136,31.3783,1.3269,80.8316,0.1377,0.1987,95.1753
2997,57.4219,90,50.8329,1.2308,58.7362,0.3251,0.469,95.5
2998,28.4736,54.5455,193.249,2.5682,5.5627,0.689,0.994,71.8952
2999,27.3437,100,0,1,0,0,0,100
3000,46.4015,89.899,78.7311,1.575,54.9824,0.3273,0.4722,88.907
3001,12.6202,100,0,1,0,0,0,100
3002,45.9375,90.2222,82.8388,1.9167,55.5588,0.3202,0.4619,87.9779
3003,19.9595,97.4599,28.0895,1.5818,83.269,0.1184,0.1708,95.746
3004,25.5208,100,0,1,0,0,0,100
3005,70.3125,95.9184,34.5802,1.1786,78.2142,0.1705,0.246,94.7194
3006,45.9375,100,0,1,0,0,0,100
3007,68.0555,88.1481,112.962,1.9375,47.8475,0.364,0.5251,82.6269
3008,24.6094,97.8571,26.6268,1.3235,84.7854,0.1035,0.1494,96.069
3009,82.0312,85.7143,72.6184,1.4,47.4971,0.4101,0.5917,91.1498
3010,114.8437,93.3333,79.0734,1.3182,64.074,0.2449,0.3534,87.1111
3011,24.3608,96.0606,42.104,1.8077,76.4754,0.166,0.2395,93.6891
3012,95.7031,100,0,1,0,0,0,100
3013,31.901,100,0,1,0,0,0,100
3014,98.4375,71.4286,164.6018,1.7083,16.4441,0.5983,0.8631,76.511
3015,40.1551,88.8112,106.6424,1.9375,49.6484,0.3504,0.5056,84.0826
3016,76.5625,77.7778,188.27,2.5625,24.3442,0.5297,0.7642,71.0422
3017,12.185,98.4085,16.6297,1.3364,88.6667,0.0817,0.1178,97.6123
3018,24.966,66.5761,144.5791,3.0128,20.3081,0.6004,0.8662,79.044
3019,57.4219,100,0,1,0,0,0,100
3020,76.5625,96.6667,22.5924,1.0909,82.3967,0.1461,0.2108,96.6667
3021,31.901,97.2222,34.5162,1.2619,81.6334,0.1269,0.1831,94.6502
3022,27.7848,71.7742,166.71,3.7556,18.9737,0.5913,0.853,75.1988
3023,65.625,78.5714,125.8719,1.7647,29.1124,0.5196,0.7496,82.5769
3024,69.6023,93.9394,71.8849,1.4118,67.2436,0.2286,0.3298,87.8507
3025,18.2292,100,0,1,0,0,0,100
3026,35.8887,100,0,1,0,0,0,100
3027,63.1009,84.6154,107.9966,1.725,42.8284,0.4101,0.5917,84.1615
3028,25.5208,97.7778,22.5924,1.2632,84.6745,0.1066,0.1537,96.8861
3029,89.7217,81.7708,160.6178,2.625,33.444,0.4669,0.6737,75.7169
3030,51.0417,63.7037,210.8624,2.75,8.0139,0.6551,0.9451,68.1748
3031,63.8021,96.2963,43.9297,1.2333,77.1052,0.1584,0.2285,93.0504
3032,62.642,91.8182,83.1811,1.6429,59.3021,0.2832,0.4086,87.7762
3033,191.4062,70.8333,240.0442,1.85,12.3218,0.6036,0.8709,61.9375
3034,38.2812,100,0,1,0,0,0,100
3035,27.3437,85.7143,102.2037,1.913,43.3535,0.4101,0.5917,84.5096
3036,39.2628,96.5812,43.4469,1.3409,78.2972,0.149,0.215,93.2671
3037,55.2951,85.1852,133.0441,2.6061,40.0604,0.4195,0.6052,80.1891
3038,25.03,67.3077,161.6226,4.3214,16.0506,0.6273,0.9049,76.3578
3039,65.625,55,217.8553,2.875,4.0121,0.6866,0.9906,67.4362
3040,23.9258,100,0,1,0,0,0,100
3041,33.9774,76.9231,162.4246,2.5577,24.2149,0.5402,0.7793,76.0113
3042,17.3375,97.1618,27.4219,1.8171,82.3351,0.1291,0.1862,95.9865
3043,53.1684,84.2593,117.6687,2.25,40.5975,0.4275,0.6167,82.7393
3044,61.5234,89.2857,90.773,1.5,51.3013,0.3405,0.4912,88.0552
3045,34.0278,87.9012,85.3491,2.2683,50.35,0.3689,0.5322,87.457
3046,91.353,68.1818,206.0273,2.9815,14.6124,0.6019,0.8684,69.0147
3047,172.2656,80,152.4987,1.5,27.4768,0.5004,0.7219,76.6667
3048,75.7211,84.6154,130.3408,1.875,38.4344,0.4293,0.6194,80.3394
3049,133.9843,83.3333,169.443,2,34.0697,0.4506,0.65,72.4736
3050,65.625,91.4286,87.1421,1.375,56.6769,0.2925,0.422,88.6813
3051,49.2187,97.1429,33.8886,1.2059,81.3732,0.1297,0.1872,94.6939
3052,146.1647,80,160.2007,1.9333,28.9753,0.5004,0.7219,74.7748
3053,239.2577,83.3333,169.443,1.6,38.49,0.4506,0.65,69.8925
3054,114.8437,43.3333,237.2202,1.9545,1.5994,0.6842,0.9871,65.1556
3055,114.8437,70,180.7392,1.7273,12.5782,0.6109,0.8813,75
3056,14.5138,94.1636,42.828,3.0833,71.2077,0.2199,0.3172,93.7651
3057,57.4219,97.5,33.8886,1.1538,81.903,0.1169,0.1687,94.5
3058,38.7303,93.5484,59.628,2.1321,66.7834,0.2392,0.3451,91.2116
3059,43.0664,93.75,55.069,1.3611,67.0874,0.2338,0.3373,93.2386
3060,47.8515,63.8889,141.2025,1.8824,15.0133,0.6457,0.9316,80.816
3061,27.3437,100,0,1,0,0,0,100
3062,32.8125,82.381,129.9063,2.9634,35.6014,0.4656,0.6717,80.9586
3063,57.4219,96.6667,33.8886,1.1875,80.1344,0.1461,0.2108,94.7333
3064,7.0891,88.8889,78.0972,2.2444,53.3116,0.3488,0.5033,88.7101
3065,287.1093,50,169.443,1.4286,16.8763,0.5623,0.8113,81.25
3066,382.8124,66.6667,225.924,1.5714,11.4432,0.6365,0.9183,61.6667
3067,25.5208,98.8889,15.0616,1.1053,90.7785,0.061,0.0881,97.645
3068,65.625,97.1429,38.7298,1.1667,79.8445,0.1297,0.1872,93.6735
3069,191.4062,100,0,1,0,0,0,100
3070,82.0312,82.8571,169.443,2.0294,32.129,0.4581,0.661,73.9933
3071,76.5625,76.6667,152.4987,1.8438,26.0858,0.5227,0.754,77.6412
3072,70.3125,46.9388,172.901,1.8929,6.2535,0.6913,0.9973,76.6274
3073,76.5625,56.6667,214.6278,1.8636,2.5625,0.6842,0.9871,69.9704
3074,82.0312,80.9524,80.6871,1.3846,45.7418,0.4101,0.5917,90.2041
3075,82.0312,67.8571,145.2369,1.8,17.4576,0.6139,0.8856,80.6429
3076,10.562,97.3354,24.9975,3.3234,83.3192,0.1229,0.1773,96.3295
3077,44.7443,90.9091,96.8246,1.6111,54.7535,0.3046,0.4395,85.449
3078,63.8021,88.8889,84.7215,1.375,50.6873,0.3488,0.5033,90.3846
3079,38.2812,100,0,1,0,0,0,100
3080,22.9687,100,0,1,0,0,0,100
3081,34.8011,67.4242,231.0586,2.9565,9.4345,0.6311,0.9105,65.0538
3082,45.9375,91.3333,101.6658,1.9,56.5137,0.2948,0.4252,84.3751
3083,82.0312,80,140.3956,1.8529,29.775,0.5004,0.7219,79.4536
3084,34.8011,87.8788,71.8849,1.525,51.6051,0.3693,0.5328,90.9114
3085,42.5347,94.4444,43.9297,1.2333,70.4544,0.2146,0.3095,96.7433
3086,95.7031,95.8333,42.3607,1.15,75.6564,0.1732,0.2499,93.1713
3087,73.6178,88.4615,112.962,2.04,48.5323,0.3576,0.5159,83.1044
3088,14.4761,98.7395,12.815,1.1452,90.6219,0.0677,0.0976,98.4701
3089,19.1406,99.1667,8.4721,1.1136,93.554,0.0482,0.0695,98.2485
3090,49.0785,52.9915,191.1665,2.5,6.415,0.6826,0.9847,72.2048
3091,56.2172,73.4266,177.7374,2.5625,18.7938,0.579,0.8353,73.7485
3092,55.2133,40.3846,162.926,2.1905,9.8919,0.6745,0.9732,76.5306
3093,95.7031,75,197.6835,1.7,16.6543,0.5623,0.8113,69.8413
3094,159.5052,86.1111,131.789,1.5833,42.6192,0.4029,0.5813,80.2778
3095,131.25,74.2857,203.3316,1.875,18.3394,0.57,0.8224,68.3624
3096,44.6614,91.9444,74.3666,2.0395,60.6169,0.2801,0.4041,89.1208
3097,8.8115,99.4885,6.9337,1.1,95.268,0.0321,0.0463,98.9493
3098,10.4403,100,0,1,0,0,0,100
3099,57.4219,66.6667,146.8506,1.8125,15.134,0.6365,0.9183,79.1366
3100,53.1684,56.4815,153.7538,2.3095,10.4079,0.6792,0.9799,76.7843
3101,39.2628,94.8718,60.8257,1.4773,70.2573,0.2023,0.2918,90.8608
3102,48.8086,92.5,74.5549,2.1,62.0692,0.2664,0.3843,88.9899
3103,127.6041,88.8889,56.481,1.1667,54.6746,0.3488,0.5033,96.2963
3104,91.1458,84.127,145.2369,1.8438,35.8048,0.4376,0.6313,78.5104
3105,18.7245,97.6449,23.943,1.4149,84.5853,0.1116,0.1609,96.5582
3106,20.5078,100,0,1,0,0,0,100
3107,30.7617,91.0714,78.67,1.6364,57.1552,0.3009,0.4341,88.4142
3108,98.4375,94.2857,58.0947,1.25,69.8027,0.219,0.316,90.7937
3109,54.6875,97.619,16.1374,1.0769,86.6111,0.1125,0.1623,97.619
3110,42.5347,92.5926,31.3783,1.1667,68.6055,0.2641,0.3809,98.1481
3111,12.7497,97.2245,26.247,3.6733,82.7414,0.1268,0.183,96.1379
3112,38.2812,94.1667,70.6012,1.5682,67.2226,0.2224,0.3208,89.3566
3113,33.7776,92.8105,59.8034,1.7714,64.6588,0.2585,0.373,91.4258
3114,89.4886,87.013,127.6324,1.8056,43.8021,0.3861,0.5571,80.5972
3115,63.8021,61.1111,181.9943,1.9667,7.7589,0.6682,0.9641,74.3506
3116,51.0417,75.5556,173.2084,2.2105,21.1603,0.5561,0.8024,74.5285
3117,4.7852,100,0,1,0,0,0,100
3118,27.3437,100,0,1,0,0,0,100
3119,22.2168,85.119,102.8761,2.9808,43.235,0.4206,0.6069,84.8809
3120,11.4844,99.3333,9.037,1.1714,94.0674,0.04,0.0578,98.2709
3121,27.6067,97.5962,26.0682,1.2759,83.999,0.1134,0.1636,96.2648
3122,19.1406,97.5,14.1202,1.1136,85.8468,0.1169,0.1687,99.5401
3123,32.6479,95.8194,42.5024,1.7653,75.6417,0.1736,0.2505,93.7229
3124,65.625,71.4286,87.1421,1.375,27.0828,0.5983,0.8631,92.4451
3125,34.8011,92.9293,73.0259,2.3061,63.5722,0.2555,0.3686,89.0951
3126,31.901,100,0,1.0833,0,0,0,98.3333
3127,98.4375,94.2857,67.7772,1.2917,67.9842,0.219,0.316,89.0476
3128,57.4219,100,0,1,0,0,0,100
3129,164.0625,92.8571,72.6184,1.3125,61.8455,0.2573,0.3712,82.5397
3130,31.4026,87.5,97.9592,2.1562,47.8636,0.3768,0.5436,85.7644
3131,76.5625,96.6667,45.1848,1.1818,77.1871,0.1461,0.2108,92.5532
3132,70.8912,81.4815,163.1673,2.0833,30.831,0.4792,0.6913,75.4619
3133,43.9593,91.3876,87.5591,1.9655,57.6846,0.2935,0.4234,86.711
3134,95.7031,100,0,1,0,0,0,100
3135,57.4219,100,0,1,0,0,0,100
3136,43.75,83.8095,112.962,2.2069,41.276,0.4268,0.6158,83.5151
3137,54.6875,88.8889,75.308,1.4375,53.2031,0.3488,0.5033,89.8625
3138,34.4531,78,169.443,2.25,24.4693,0.5269,0.7602,74.9514
3139,43.0664,81.25,152.4987,2,31.1522,0.4826,0.6962,77.416
3140,9.4289,97.0443,17.8068,1.32,83.7295,0.1332,0.1922,97.7062
3141,143.5546,93.75,42.3607,1.125,71.0409,0.2338,0.3373,93.75
3142,23.137,94.6886,50.895,1.8723,70.9574,0.2076,0.2995,92.5674
3143,41.7614,84.5455,104.7466,1.8095,41.5586,0.4305,0.6211,85.3426
3144,66.9922,80,110.1379,1.8864,33.8222,0.5004,0.7219,84.6634
3145,172.2656,75,169.443,1.5556,19.1791,0.5623,0.8113,76.3636
3146,106.3368,87.037,112.962,1.6,45.0196,0.3857,0.5564,83.1944
3147,44.7443,83.7662,129.8329,2.18,37.1834,0.4435,0.6399,80.8331
3148,24.6094,97.8571,19.3649,1.1667,85.9849,0.1035,0.1494,97.7543
3149,44.1707,91.0256,69.5151,1.5,58.1988,0.3019,0.4356,90.0808
3150,26.7969,94.6667,44.0552,1.5571,71.7713,0.2082,0.3004,93.7428
3151,37.9649,91.7355,84.0213,1.6818,59.2387,0.2852,0.4114,87.6799
3152,85.0694,77.7778,163.1673,1.8667,24.2359,0.5297,0.7642,75.3015
3153,91.875,92,74.5549,1.3667,60.5701,0.2788,0.4022,88.1026
3154,36.4583,98.4127,21.5166,1.125,87.5739,0.0815,0.1176,96.5902
3155,24.0931,98.6014,18.9587,1.1667,89.0018,0.0736,0.1062,97.0727
3156,38.2812,97.7778,26.3578,1.2895,84.7205,0.1066,0.1537,94.6638
3157,82.0312,95.2381,48.4123,1.2308,73.7682,0.1914,0.2762,92.3952
3158,38.2812,98.3333,16.9443,1.0938,88.4699,0.0848,0.1223,97.3693
3159,35.4327,73.1397,156.2197,3.7234,21.0584,0.5819,0.8395,77.0438
3160,57.4219,100,0,1,0,0,0,100
3161,6.3802,100,0,1,0,0,0,100
3162,22.4304,97.2656,27.7992,1.3281,82.5483,0.1254,0.1809,96.0707
3163,191.4062,100,0,1,0,0,0,100
3164,123.0468,82.1429,108.9276,1.4091,35.7421,0.4692,0.6769,86.0119
3165,33.7776,90.5882,81.7313,2.1081,57.2724,0.3053,0.4404,88.0747
3166,44.7443,96.1039,46.2117,1.42,76.8073,0.1646,0.2375,92.9123
3167,41.7614,81.8182,166.3622,1.9667,29.7735,0.4741,0.684,74.0615
3168,30.1208,67.4665,195.9185,7.1765,13.7757,0.6202,0.8948,70.8054
3169,16.4062,86.0714,71.4081,1.8676,49.147,0.4037,0.5824,90.3817
3170,32.8125,95.7143,38.7298,1.2353,74.9819,0.1769,0.2552,96.7277
3171,63.8021,69.4444,131.789,1.6667,17.866,0.6155,0.888,81.7361
3172,15.9505,100,0,1,0,0,0,100
3173,17.4006,99.2424,10.2693,1.087,93.3252,0.0445,0.0643,98.4119
3174,127.6041,72.2222,150.616,1.6667,18.7895,0.5908,0.8524,80.5087
3175,16.4062,100,0,1.1176,0,0,0,98.374
3176,27.3437,100,0,1,0,0,0,100
3177,39.1513,80.6818,150.1881,2.0263,29.7411,0.4908,0.7081,77.9455
3178,143.5546,87.5,63.5411,1.1875,50.7822,0.3768,0.5436,100
3179,39.7536,76.9231,126.4305,2.4697,29.675,0.5259,0.7588,81.7323
3180,172.2656,90,101.6658,1.3333,54.4445,0.3251,0.469,83.3333
3181,1.7218,100,0,1,0,0,0,100
3182,42.016,57.9268,202.505,5.2759,9.5448,0.6533,0.9425,69.7866
3183,43.2528,62.8571,196.2898,5,12.4103,0.6313,0.9108,70.8296
3184,71.7773,96.875,21.1804,1.0833,83.2248,0.1391,0.2006,96.875
3185,28.7109,100,0,1.0769,0,0,0,98.5075
3186,43.0664,91.5,75.4021,2.1375,59.7451,0.2908,0.4196,88.799
3187,14.9148,100,0,1,0,0,0,100
3188,114.8437,62.5,220.2759,2,8.9096,0.6306,0.9097,66.7183
3189,53.0048,89.2308,112.962,2.1607,50.1697,0.3417,0.4929,83.0864
3190,63.8021,96.2963,50.2053,1.2667,75.8371,0.1584,0.2285,91.9684
3191,26.1008,78.1818,158.6603,2.75,26.4461,0.5246,0.7568,76.2272
3192,38.2812,70.8333,177.9151,2.4318,16.0331,0.6036,0.8709,73.7906
3193,31.901,94.4444,51.1019,1.5938,70.0684,0.2146,0.3095,92.6342
3194,27.3437,97.619,20.1718,1.1316,84.7397,0.1125,0.1623,98.6535
3195,95.7031,87.5,77.6614,1.5357,49.8507,0.3768,0.5436,86.6952
3196,27.8691,78.8675,127.4677,4,31.2699,0.513,0.7401,81.1685
3197,27.9538,93.3063,61.1782,2.0111,65.8207,0.2456,0.3544,90.8738
3198,30.4687,88.5714,90.6001,3.0794,51.605,0.3533,0.5097,86.6591
3199,31.3649,95.5882,44.1406,1.7273,74.7181,0.1808,0.2609,93.3836
3200,57.4219,97.5,16.9443,1.1538,85.9765,0.1169,0.1687,96
3201,43.9593,76.0766,142.6888,2.5517,25.8373,0.5446,0.7857,78.997
3202,71.7773,89.5833,112.962,1.5714,50.9391,0.3341,0.4821,82.9572
3203,46.875,95.9184,55.3283,1.2857,73.9635,0.1705,0.246,91.1224
3204,29.4471,97.4359,20.2752,1.1591,84.4031,0.1192,0.172,97.772
3205,38.2812,90.8333,50.8329,1.4091,61.2915,0.3064,0.442,93.5668
3206,62.642,85.4545,125.2851,2.1731,41.2352,0.4147,0.5983,81.208
3207,25.5208,100,0,1,0,0,0,100
3208,32.8125,98.5714,19.3649,1.1176,88.6116,0.0749,0.108,96.9421
3209,13.6111,98.8148,14.5595,1.2788,90.7401,0.0643,0.0928,97.8542
3210,72.9166,90.4762,59.1706,1.3438,58.7889,0.3145,0.4537,93.1487
3211,10.9375,99.2381,8.3915,1.1413,93.9592,0.0447,0.0646,98.7399
3212,44.1707,87.5,78.2045,1.5714,50.0583,0.3768,0.5436,89.7377
3213,32.8125,100,0,1,0,0,0,100
3214,63.1009,47.2527,186.2011,2.8519,7.5793,0.6795,0.9803,72.858
3215,70.6731,90.7692,91.2385,1.7609,56.1496,0.3078,0.4441,86.1547
3216,14.7236,97.4359,15.2064,1.14,85.4055,0.1192,0.172,98.6605
3217,53.4986,88.5093,106.2965,2.4306,49.517,0.3567,0.5145,83.997
3218,40.1551,72.7273,144.5598,2.2708,22.6355,0.5717,0.8248,79.3776
3219,5.4949,99.7608,3.2429,1.0488,97.519,0.0168,0.0243,99.5092
3220,34.0278,88.8889,80.3285,1.6667,52.5429,0.3488,0.5033,88.4255
3221,23.8113,85.4864,98.3688,2.8039,44.4036,0.4142,0.5975,85.5955
3222,31.901,74.0741,172.5808,2.3095,19.6921,0.5723,0.8256,74.3384
3223,9.5703,99.1667,9.8842,1.2273,93.0557,0.0482,0.0695,98.2829
3224,98.4375,54.2857,251.7439,2.0833,0.7995,0.6895,0.9947,60.3612
3225,41.7352,75.188,163.073,4.4035,23.5346,0.5532,0.7981,75.753
3226,38.2812,100,0,1,0,0,0,100
3227,52.2017,95.4545,41.0771,1.2353,74.265,0.1849,0.2668,94.2562
3228,61.25,46,192.0354,2.7,5.9589,0.6874,0.9918,71.9633
3229,57.4219,86.25,93.1936,1.8462,46.0429,0.4004,0.5777,86.622
3230,12.2828,99.4652,7.2489,1.0714,95.0342,0.0333,0.0481,98.887
3231,36.3758,94.1176,61.3368,1.6667,67.7322,0.2237,0.3228,90.9713
3232,10.4403,99.0909,11.707,1.2021,92.5591,0.0518,0.0747,98.2359
3233,41.2259,84.7436,102.5347,3.1607,43.1477,0.4227,0.6098,84.8233
3234,123.0468,92.8571,72.6184,1.2727,64.2026,0.2573,0.3712,88.3275
3235,93.75,89.7959,89.9085,1.4643,53.2075,0.3295,0.4754,87.8103
3236,19.1406,100,0,1,0,0,0,100
3237,27.6067,71.6346,118.9359,2.2586,26.9948,0.5623,0.8113,83.289
3238,36.2664,95,57.9673,1.8333,71.3428,0.1985,0.2864,91.2452
3239,119.6289,58.3333,211.8037,2.0714,8.7818,0.6365,0.9183,68.1624
3240,54.6875,93.6508,48.4123,1.2812,68.0335,0.2365,0.3412,94.071
3241,20.5078,100,0,1,0,0,0,100
3242,24.1268,94.7479,51.972,1.9205,71.1473,0.2059,0.297,91.8695
3243,172.2656,90,101.6658,1.3333,54.4445,0.3251,0.469,83.3333
3244,63.8021,91.6667,75.308,1.5294,59.0898,0.2868,0.4138,88.8613
3245,45.9375,95,45.7496,1.5,72.8584,0.1985,0.2864,92.9152
3246,35.3365,93.3333,62.5636,1.6429,65.4469,0.2449,0.3534,90.9408
3247,76.5625,100,0,1,0,0,0,100
3248,20.5078,98.2143,12.1031,1.0909,88.7345,0.0896,0.1292,99.0129
3249,51.2695,58.0357,130.108,2.0227,16.3915,0.6518,0.9403,81.2938
3250,143.5546,87.5,84.7215,1.3,48.9146,0.3768,0.5436,91.0156
3251,63.8021,94.4444,42.3607,1.2647,71.8306,0.2146,0.3095,94.246
3252,47.8515,84.7222,84.7215,1.5294,43.9353,0.4275,0.6167,89.5318
3253,26.4791,86.4295,98.0046,3.8269,65.8088,0.4013,0.3652,85.5946
3254,58.5937,91.8367,76.0764,1.6,60.0313,0.2827,0.4079,88.0112
3255,95.7031,79.1667,98.8417,1.35,32.3531,0.5117,0.7383,90.3736
3256,37.9649,95.8678,42.0107,1.3409,75.4142,0.1721,0.2483,94.3251
3257,31.901,98.6111,14.1202,1.0882,90.1117,0.0732,0.1056,97.8222
3258,21.2674,100,0,1,0,0,0,100
3259,49.0785,81.1966,115.8585,1.9091,34.7626,0.4834,0.6973,83.5847
3260,76.5625,90,135.5544,1.5455,50.3143,0.3251,0.469,77.4419
3261,43.5014,78.0303,124.5149,2.5,30.3562,0.5217,0.7526,81.7857
3262,63.8021,90.7407,62.7567,1.3333,58.6845,0.3085,0.4451,91.9753
3263,31.901,91.6667,65.8945,1.4118,60.0607,0.2868,0.4138,92.0393
3264,40.1042,85.0794,105.4312,2.3611,42.616,0.4213,0.6079,84.6073
3265,114.8437,77.5,160.9708,1.7308,27.3237,0.5004,0.7219,76.1538
3266,42.5347,97.5309,33.4702,1.2222,82.5209,0.1158,0.167,94.7443
3267,76.5625,96.6667,45.1848,1.1818,77.1871,0.1461,0.2108,92.5532
